"ID","plot","species","WD","dbh_2023_cm","date","gf_sap_flux_kg_day_cm","gf_cleaned_bl_sap_flux_Kg_day"
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-10,0.140902355247887,8.55701254854443
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-11,0.174481029567826,10.5962484223075
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-12,0.163866941314854,9.95165390000688
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-13,0.152695622231,9.27321869985602
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-14,0.20123435161725,12.2209800464838
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-15,0.182462313473451,11.0809525027593
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-16,0.124484895270688,7.55997874600104
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-17,0.14351358800711,8.71559294593045
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-18,0.219887842300858,13.353808192422
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-19,0.202886498220188,12.3213150564168
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-20,0.125128546151585,7.59906772116423
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-21,0.174939462550562,10.6240890980651
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-22,0.199525766449069,12.117217517471
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-23,0.177273767422186,10.7658516402417
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-24,0.200275120473377,12.1627258539216
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-25,0.194646215413885,11.8208819497236
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-26,0.184731970873164,11.2187889982251
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-27,0.207751455146591,12.6167643226418
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-28,0.241731995431158,14.6804055521287
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-29,0.0755986245096437,4.59111118081483
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-30,0.100198414560917,6.08505861547606
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-03-31,0.21325900578467,12.9512383620492
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-01,0.162932836853906,9.89492565313039
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-02,0.154392608243313,9.37627681110275
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-03,0.184826614205168,11.2245366961836
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-04,0.232469808605495,14.1179121235787
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-05,0.198174156958287,12.0351341530517
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-06,0.188451941111021,11.4447031211619
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-07,0.18017832702265,10.9422458027484
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-08,0.18041412772827,10.9565660005435
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-09,0.116701795897677,7.08731042981673
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-10,0.178847109770426,10.8614008607878
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-11,0.184250100324408,11.1895249570015
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-12,0.18321724895812,11.1267998017935
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-13,0.142020109119122,8.62489384041859
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-14,0.125946481939073,7.6487410341839
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-15,0.19309819467095,11.7268705125166
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-16,0.209737756180639,12.7373925608542
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-17,0.225479576645774,13.6933947158226
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-18,0.191737513988061,11.644236253795
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-19,0.192392723334065,11.6840271755707
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-20,0.179876713353597,10.9239287778388
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-21,0.164079339488015,9.96455285992725
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-22,0.210764419147326,12.7997418940049
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-23,0.214545791955083,13.0293850004652
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-24,0.22754620453396,13.8189012110211
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-25,0.143391189368359,8.70815966572819
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-26,0.140278157591566,8.51910496943748
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-27,0.182275821474915,11.0696268271248
"Control_317","Control","Vouacapoua americana",0.794,20.5309876588545,2024-04-28,0.141731007446403,8.60733667015757
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-03,0.327523666163,26.1555183480345
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-04,0.458571721703486,36.6208073493417
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-05,0.510207475911189,40.7443564424995
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-06,0.477115288458568,38.1016670569243
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-07,0.324017646141262,25.8755331729739
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-08,0.450182357778172,35.9508461076166
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-09,0.444468610184159,35.4945553247794
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-10,0.235946935517154,18.8423464886661
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-11,0.296328700426931,23.6643380671262
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-12,0.269034146314111,21.484638446446
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-13,0.311354211129473,24.8642514213977
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-14,0.300105483870766,23.9659459778432
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-15,0.280399358956492,22.3922462272198
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-16,0.284070825453531,22.685443694299
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-17,0.225081349763536,17.9746381154963
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-18,0.273843430882865,21.8687002525823
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-19,0.284501197748716,22.7198125403585
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-20,0.279355285328826,22.3088681701621
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-21,0.279444473131398,22.3159905660302
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-22,0.274502459247844,21.9213292082057
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-23,0.277378086702069,22.1509722368217
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-24,0.287864845187731,22.9884280677131
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-25,0.271372385145109,21.671366475485
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-26,0.292207303857235,23.3352099010273
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-27,0.284044369268144,22.6833309454696
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-28,0.276615484823221,22.0900720653376
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-29,0.256057238891548,20.4483232873983
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-06-30,0.275225290070682,21.9790533264984
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-01,0.245424044010038,19.599173279157
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-02,0.240787755303624,19.2289266470645
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-03,0.238477578655413,19.0444396192495
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-04,0.262105436506584,20.9313227162514
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-05,0.244941150645308,19.5606101841315
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-06,0.24089903301114,19.2378131075599
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-07,0.229179708617402,18.3019265263001
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-08,0.252864694087543,20.1933717439684
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-09,0.242741857093004,19.3849781037572
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-10,0.259808333731038,20.7478797470854
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-11,0.266247073878124,21.262067280549
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-12,0.28475325052868,22.7399410739337
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-13,0.281691291804895,22.4954179268918
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-14,0.343100241888931,27.3994388774181
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-15,0.373258622240046,29.8078391004054
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-16,0.411229633082324,32.8401435516031
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-17,0.32544814392526,25.9897704477166
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-18,0.37873195758196,30.2449309436835
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-19,0.400145247821103,31.9549621982279
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-20,0.39658631585573,31.670751559619
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-21,0.392643000968741,31.3558447130787
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-22,0.398074343563008,31.7895830824095
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-23,0.346271349535272,27.652678483579
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-24,0.35725907880139,28.5301410431247
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-25,0.333844740131172,26.6603092478516
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-26,0.351086231846951,28.03718731655
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-27,0.35077616246872,28.0124256698376
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-28,0.377496959608861,30.1463059724757
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-29,0.328591230630244,26.2407723461283
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-30,0.350899142375645,28.0222466493403
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-07-31,0.382970306892841,30.5833987694282
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-01,0.397503366551298,31.743985767623
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-02,0.3882859392346,31.0078967022801
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-03,0.404694022568015,32.3182201048939
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-04,0.375476179510207,29.9849296922
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-05,0.372821388795156,29.7729223338579
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-06,0.373916681256215,29.8603906453766
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-07,0.359074111262251,28.6750866447311
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-08,0.36579451057438,29.2117670305296
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-09,0.395327843226957,31.5702519397962
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-10,0.397048117705194,31.7076303198268
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-11,0.387529787721454,30.9475116467277
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-12,0.370683854765391,29.6022222705922
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-13,0.372946663709269,29.7829265889794
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-14,0.364766629424852,29.1296820789869
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-15,0.355285429310673,28.3725285381359
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-16,0.353287588810601,28.2129841776681
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-17,0.333909150096368,26.6654529250894
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-18,0.327974188798505,26.1914963681794
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-19,0.319106588798456,25.4833439551905
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-20,0.311524821820345,24.877876119447
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-21,0.329469148015737,26.3108814303155
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-22,0.321127130906645,25.6447012299268
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-23,0.341109038440297,27.2404245413075
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-24,0.316943349855155,25.3105911384687
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-25,0.347105987893224,27.7193313735552
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-26,0.318234779078294,25.4137226194292
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-27,0.298847826004749,23.8655114236764
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-28,0.300126146771689,23.967596084202
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-29,0.336365204685945,26.8615895329688
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-30,0.312290581093094,24.9390284353795
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-08-31,0.295716099968337,23.6154167701632
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-01,0.325820511448675,26.019507125084
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-02,0.457619596607807,36.5447721556062
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-03,0.538649528665914,43.0156934771545
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-04,0.522119146496908,41.6956034843101
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-05,0.498584829123846,39.8161903809124
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-06,0.4653628098164,37.1631328301881
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-07,0.411083849685156,32.8285015216877
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-08,0.420023791240005,33.5424310160279
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-09,0.416156086981506,33.2335623138572
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-10,0.381367307942891,30.4553858263072
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-11,0.349920653590186,27.9441060933272
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-12,0.363503288340541,29.0287936720585
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-13,0.336160451044593,26.8452382332721
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-14,0.310451517131028,24.7921637163606
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-15,0.305837003059498,24.4236559719307
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-16,0.283409602857987,22.6326395109175
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-17,0.293040634996454,23.4017583985975
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-18,0.287885790821005,22.9901007526273
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-19,0.258696622984138,20.659100297408
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-20,0.264450793440619,21.1186191856623
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-21,0.232732944690675,18.5856823000375
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-22,0.233515695389369,18.6481915241845
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-23,0.258673938964526,20.6572887877296
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-24,0.436335264492911,34.8450392914785
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-25,0.374145008777682,29.8786245175944
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-26,0.293224018185811,23.4164030880337
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-27,0.253367341193021,20.2335123412691
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-28,0.237526503085748,18.96848823899
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-29,0.246861987605201,19.7140051645206
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-09-30,0.217565482454206,17.3744329223463
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-01,0.210979929291677,16.8485211352916
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-02,0.217022181080099,17.331045739901
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-03,0.227998641297948,18.2076083711996
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-04,0.269105970942278,21.4903742468597
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-05,0.303374840553315,24.2270315955589
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-06,0.250927861849201,20.0386994061173
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-07,0.214472116110903,17.1274016128311
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-08,0.205395109176897,16.402526295609
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-09,0.191516660175868,15.2942154619485
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-10,0.175055354487609,13.9796418068417
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-11,0.158087273857285,12.6245979119785
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-12,0.136416448994595,10.8940003525612
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-13,0.156802187839101,12.5219729892632
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-14,0.141096362059835,11.2677307564709
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-15,0.149727501856447,11.9569998342126
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-16,0.147955951135912,11.8155266151373
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-10-17,0.0855109098410116,6.82876507064566
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-11-26,0.0651045733825328,5.19914754129656
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-11-27,0.0587144681113722,4.68884391156578
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-11-28,0.0873250545609573,6.97363977867642
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-11-29,0.178280658871019,14.2372094781082
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-11-30,0.170484273901575,13.6146025913889
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-01,0.324409872118258,25.9068557148167
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-02,0.315675978296852,25.2093808643065
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-03,0.317254771412523,25.3354607680535
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-04,0.330552569975269,26.3974017824878
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-05,0.321818673168346,25.699926693559
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-06,0.30730339862917,24.5407599866645
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-07,0.305600900313665,24.4048011826784
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-08,0.325617564562012,26.0033001099392
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-09,0.313289840532579,25.0188277027426
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-10,0.291586935432513,23.2856682666611
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-11,0.245196037490846,19.5809650416697
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-12,0.224880067942614,17.9585640698496
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-13,0.215038527390099,17.1726343154907
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-14,0.184857028660085,14.7623878955841
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-15,0.195926337388711,15.6463652610779
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-16,0.209183208569145,16.7050378799438
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-17,0.205720976338259,16.4285495281219
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-18,0.193963887886873,15.4896471693634
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-19,0.178796134947092,14.2783745765686
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-20,0.105155409066938,8.39754349194591
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-21,0.120882980498565,9.65352229790256
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-22,0.183253506048732,14.6343331336975
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-23,0.152448760658112,12.1743152280909
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-24,0.216798620031371,17.3131925106048
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-25,0.185835847504382,14.8405548095703
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-26,0.16381866111195,13.0822973700216
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-27,0.203389451470832,16.2423576655206
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-28,0.191183321223594,15.2675955441134
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-29,0.193354530074728,15.4409848249813
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-30,0.158493746677942,12.6570581840658
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2023-12-31,0.123320466301535,9.84817603205722
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-01,0.0978348818884789,7.81293785053808
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-02,0.142975689803739,11.417810876981
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-03,0.192647848721054,15.3845503775755
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-04,0.172162350330177,13.7486111023827
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-05,0.0760503467191586,6.0732595671343
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-06,0.101503274684643,8.10588985676078
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-07,0.133224092335431,10.6390638340786
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-08,0.183190995183572,14.6293411155639
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-09,0.134488430957559,10.7400319027883
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-10,0.168622254011445,13.4659046485158
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-11,0.148124598092783,11.8289944925168
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-12,0.0896837578886786,7.16200206983093
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-13,0.0517378233672746,4.13170017368044
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-14,0.148457283415455,11.8555622125329
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-15,0.167485291933031,13.3751086677204
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-16,0.136175149780722,10.8747305816473
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-17,0.121418908572791,9.69632066036248
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-18,0.153768889156501,12.2797385874648
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-19,0.138231028706227,11.0389097983352
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-20,0.12106265977278,9.66787119857451
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-21,0.108445899787049,8.6603168402421
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-22,0.141756677117137,11.3204624652939
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-23,0.127163599509709,10.1550825292821
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-24,0.0641772818575759,5.12509551696768
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-25,0.163537920452199,13.0598778680566
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-26,0.151958856169765,12.1351922358996
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-27,0.123035691531251,9.82543437244995
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-28,0.133576684296748,10.6672212665525
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-29,0.141940563101856,11.3351473071669
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-30,0.146635443607733,11.7100729870479
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-01-31,0.164221183109232,13.1144421356465
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-02-01,0.118859623969251,9.49194026797762
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-02-02,0.0271907564506118,2.17141050468999
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-02-03,0.159930706878209,12.7718115370794
"Control_322","Control","Vouacapoua americana",0.794,26.4197205532546,2024-02-04,0.181804468282672,14.5186152855152
